,     Refresh     ,Unnamed: 1,Last Update : 2021-05-21 20:01:59,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,0,,,,,,,,,,,,,,,
1,Time Series (Company),,,,,,,,,,,,,,,
2,Frequency,Ascending,D,0,,,,,,,,,,,,
3,Period(From),Korean,20160520,0,,,,,,,,,,,,
4,Period(To),,CPD [20210521],0,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,
6,Code,A069500,A232080,A143850,A195930,A238720,A192090,A148070,A136340,A182490,A132030,A130680,A114800,A138230,A139660,A130730
7,Name,KODEX 200,TIGER 코스닥150,TIGER 미국S&P500선물(H),TIGER 유로스탁스50(합성 H),KINDEX 일본Nikkei225(H),TIGER 차이나CSI300,KOSEF 국고채10년,KBSTAR 중기우량회사채,TIGER 단기선진하이일드(합성 H),KODEX 골드선물(H),TIGER 원유선물Enhanced(H),KODEX 인버스,KOSEF 미국달러선물,KOSEF 미국달러선물인버스,KOSEF 단기자금
8,Item Code,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100
9,Unit,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares
10,Base Date,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,
12,D A T E,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가
1201,2021-03-23 00:00:00,41530,14425,45810,12780,18985,11345,120475,105145,12195,11840,2755,3995,11900,10605,100975
1202,2021-03-24 00:00:00,41340,14570,45535,12725,18565,11280,120895,105205,12260,11795,2640,4010,11940,10565,100975
1203,2021-03-25 00:00:00,41520,14540,45415,12895,18845,11240,121195,105200,12255,11820,2715,3990,11950,10550,100985
1204,2021-03-26 00:00:00,41905,14525,45780,12965,19120,11500,120725,105225,12250,11775,2690,3950,11905,10605,100990
1205,2021-03-29 00:00:00,41830,14460,46025,13050,19210,11480,120990,105235,12325,11760,2705,3965,11930,10580,100990
1206,2021-03-30 00:00:00,42300,14485,46225,13165,19270,11555,120175,105175,12315,11625,2785,3910,11940,10560,100985
1207,2021-03-31 00:00:00,42185,14380,46065,13255,19215,11460,120200,105245,12330,11480,2760,3925,11935,10575,101020
1208,2021-04-01 00:00:00,42570,14515,46375,13290,19390,11565,120535,105250,12300,11660,2720,3890,11930,10580,101025
1209,2021-04-02 00:00:00,43045,14520,46930,13360,19550,11680,120320,105275,12370,11700,2735,3845,11880,10620,101030
1210,2021-04-05 00:00:00,43130,14430,46970,13500,19720,11665,119985,105170,12365,11745,2745,3835,11885,10620,101010
1211,2021-04-06 00:00:00,43190,14350,47395,13425,19590,11565,120145,105255,12300,11815,2700,3830,11800,10695,101010
1212,2021-04-07 00:00:00,43295,14360,47445,13410,19530,11495,120230,105195,12385,11840,2695,3820,11765,10720,101025
1213,2021-04-08 00:00:00,43255,14560,47720,13370,19545,11540,120700,105335,12390,11865,2690,3825,11775,10715,101035
1214,2021-04-09 00:00:00,43050,14625,47750,13455,19610,11320,120565,105290,12400,11900,2700,3845,11820,10680,101035
1215,2021-04-12 00:00:00,43050,14770,47955,13430,19415,11215,120935,105395,12405,11845,2675,3845,11855,10645,101040
1216,2021-04-13 00:00:00,43540,15060,48065,13335,19585,11200,120590,105415,12395,11745,2720,3800,11870,10635,101035
1217,2021-04-14 00:00:00,43840,15060,48250,13465,19495,11225,120940,105450,12330,11880,2765,3780,11760,10720,101040
1218,2021-04-15 00:00:00,43880,15030,48165,13420,19355,11135,120730,105405,12405,11865,2860,3770,11765,10710,101045
1219,2021-04-16 00:00:00,43855,15165,48480,13475,19500,11220,120705,105335,12405,12005,2885,3775,11760,10720,101050
1220,2021-04-19 00:00:00,43850,15330,48640,13625,19460,11495,121170,105450,12430,12120,2855,3775,11775,10705,101055
1221,2021-04-20 00:00:00,44125,15275,48580,13585,19180,11480,120840,105385,12405,12045,2905,3750,11720,10755,101060
1222,2021-04-21 00:00:00,43335,15060,48140,13315,18700,11570,120880,105440,12395,12160,2820,3820,11770,10695,101065
1223,2021-04-22 00:00:00,43400,15115,48590,13495,19095,11535,121030,105505,12325,12195,2765,3810,11760,10710,101070
1224,2021-04-23 00:00:00,43425,15085,48175,13550,18935,11635,120495,105460,12405,12150,2795,3810,11760,10705,101070
1225,2021-04-26 00:00:00,43820,15120,48700,13515,19140,11550,120080,105455,12415,12105,2790,3775,11725,10745,101065
1226,2021-04-27 00:00:00,43870,14950,48835,13600,19080,11500,120220,105470,12420,12125,2830,3765,11695,10775,101070
1227,2021-04-28 00:00:00,43405,14505,48800,13550,19005,11585,120070,105505,12395,12040,2855,3810,11710,10750,101070
1228,2021-04-29 00:00:00,42590,14260,48985,13625,19135,11610,119910,105455,12345,12120,2900,3825,11660,10790,101100
1229,2021-04-30 00:00:00,42295,14215,48900,13480,18980,11590,119695,105450,12445,12055,2920,3855,11720,10755,101110
1230,2021-05-03 00:00:00,42025,13805,48835,13435,18790,11520,119630,105370,12445,12105,2860,3875,11830,10640,101090
1231,2021-05-04 00:00:00,42380,13915,48760,13455,18820,11535,119670,105435,12425,12150,2915,3845,11820,10655,101100
1232,2021-05-06 00:00:00,42630,13875,48560,13560,19250,11560,119850,105505,12425,12205,2970,3825,11855,10625,101090
1233,2021-05-07 00:00:00,42905,14080,48970,13615,19285,11450,119775,105500,12415,12380,2950,3790,11810,10665,101100
1234,2021-05-10 00:00:00,43625,14355,49365,13680,19360,11390,119605,105525,12445,12505,2970,3730,11735,10735,101110
1235,2021-05-11 00:00:00,42860,14030,48575,13515,18805,11500,119640,105525,12435,12485,2925,3800,11785,10680,101115
1236,2021-05-12 00:00:00,42150,13830,48210,13345,18535,11565,119760,105525,12435,12480,2965,3855,11845,10635,101105
1237,2021-05-13 00:00:00,41665,13630,47445,13275,18085,11415,119475,105465,12385,12390,2950,3900,11895,10590,101120
1238,2021-05-14 00:00:00,42055,13940,48110,13505,18305,11770,119475,105515,12355,12470,2890,3865,11880,10595,101120
1239,2021-05-17 00:00:00,41875,13945,48565,13720,18210,11995,119840,105615,12430,12620,2950,3880,11955,10535,101125
1240,2021-05-18 00:00:00,42370,14110,48720,13765,18640,11960,119770,105650,12425,12735,3005,3830,11905,10580,101130
1241,2021-05-20 00:00:00,42235,14140,47935,13515,18400,12050,119720,105560,12395,12765,2890,3845,11925,10560,101130
1242,2021-05-21 00:00:00,42215,14060,48580,13660,18520,11870,119830,105640,12420,12760,2825,3845,11870,10610,101135
